
My header: Time,Message,Battery V,Last TX Dur ms,Temp C,Hum %,Status,Notes

Data Logger: HAST-2.1,,,,,,,
Data Logger File: HAST-2.1-Node3-2025-01-20.csv,,,,,,,
Sampling Feature UUID: db37b10d-62bc-48ca-97c8-72c164d09999,,,,,,,

Result UUID:,4d3eab5b-889f-4275-96ee-7ea018d9999,072d204e-ad0d-4367-b0a4-8e648c749999,3…9,9…9,8…9

Temperature: fbee68c8-5463-4a38-98a8-f985fba923e8
Humidity: be1d621e-95d4-447e-bee7-97d4102c9f2e

SampleNumber: 36f4f6a1-2f36-4083-b8a8-94f50acdd066
Battery: 55f349b7-3491-40de-a828-9abb31e9f20d

Date and Time in UTC,SampleNumber,Battery,TXDuration,Temperature,Humidity,NodeStatus,MainNodeNotes

2024-11-15 04:02:35,9211,2.64,4.25,-4.21,77,0x0,
2024-11-15 05:02:35,9212,2.59,4.25,-0.91,67,0x0,
2024-11-15 06:02:35,9213,2.82,4.26,-0.26,65,0x0,
2024-11-15 07:02:35,9214,2.93,4.25,0.49,64,0x0,
2024-11-15 08:02:35,9215,2.9,4.26,1.04,63,0x0,
2024-11-15 09:02:35,9216,3.17,4.26,0.47,65,0x0,
2024-11-15 10:02:35,9217,2.66,4.26,-1.03,73,0x2,RFM95_NO_REPLY
2024-11-15 11:02:35,9218,2.68,4.26,-1.91,82,0x0,
2024-11-15 12:02:35,9219,2.82,4.26,-2.42,86,0x0,
2024-11-15 13:02:35,9220,2.96,4.25,-2.61,88,0x0,
2024-11-15 14:02:35,9221,2.92,4.25,-2.48,90,0x0,
2024-11-15 15:02:35,9222,2.94,4.26,-2.17,88,0x0,
2024-11-15 16:02:35,9223,2.63,4.26,-2.08,87,0x0,
2024-11-15 17:02:35,9224,2.58,4.26,-2.06,86,0x0,
2024-11-15 18:02:35,9225,2.69,4.25,-2.06,86,0x0,
2024-11-15 19:02:35,9226,2.62,4.25,-2.13,86,0x0,
2024-11-15 20:02:35,9227,2.6,4.25,-2.1,84,0x0,
2024-11-15 21:02:35,9228,2.97,4.25,-2.31,85,0x0,
2024-11-15 22:02:35,9229,2.77,4.26,-2.51,85,0x0,
2024-11-15 23:02:35,9230,2.66,4.26,-2.36,83,0x0,
2024-11-16 00:02:35,9231,2.69,4.25,-2.55,86,0x0,
2024-11-16 01:02:35,9232,2.86,4.25,-2.48,81,0x0,
2024-11-16 02:02:35,9233,2.82,4.25,-2.73,80,0x0,
2024-11-16 03:02:35,9234,2.86,4.26,-1.58,74,0x0,
2024-11-16 04:02:35,9235,2.62,4.26,0.02,67,0x0,
2024-11-16 05:02:35,9236,2.81,4.26,0.69,58,0x0,
2024-11-16 06:02:35,9237,2.79,4.26,4.61,45,0x0,
2024-11-16 07:02:35,9238,2.81,4.27,4.54,44,0x0,
2024-11-16 08:02:35,9239,2.67,4.27,0.77,57,0x0,
2024-11-16 09:02:35,9240,2.84,4.26,3.33,48,0x0,
2024-11-16 10:02:35,9241,2.7,4.27,1.07,52,0x2,RFM95_NO_REPLY
2024-11-16 11:02:35,9242,2.85,4.26,-2.97,64,0x0,
2024-11-16 12:02:35,9243,2.82,4.25,-5.05,67,0x0,
2024-11-16 13:02:35,9244,2.79,4.26,-6.25,67,0x0,
2024-11-16 14:02:35,9245,2.73,4.25,-9.39,73,0x0,
2024-11-16 15:02:35,9246,2.64,4.24,-11.95,81,0x0,
2024-11-16 16:02:35,9247,2.78,4.25,-11.07,82,0x0,
2024-11-16 17:02:35,9248,2.62,4.25,-7.54,76,0x0,
2024-11-16 18:02:35,9249,2.64,4.25,-7.11,78,0x0,
2024-11-16 19:02:35,9250,2.42,4.25,-5.16,71,0x0,
2024-11-16 20:02:35,9251,2.76,4.25,-1.63,53,0x0,
2024-11-16 21:02:35,9252,2.62,4.25,-2.66,64,0x0,
2024-11-16 22:02:35,9253,2.34,4.25,-1.08,57,0x0,
2024-11-16 23:02:35,9254,2.92,4.25,-1.6,62,0x0,
2024-11-17 00:02:35,9255,2.47,4.25,-1.8,61,0x0,
2024-11-17 01:02:35,9256,2.94,4.25,-0.81,61,0x0,
2024-11-17 02:02:35,9257,2.89,4.25,0.19,61,0x0,
2024-11-17 03:02:35,9258,2.69,4.25,0.45,62,0x0,
2024-11-17 04:02:35,9259,2.82,4.26,2.0,57,0x0,
2024-11-17 05:02:35,9260,2.73,4.26,5.52,49,0x0,
2024-11-17 06:02:35,9261,2.97,4.27,5.96,51,0x0,
2024-11-17 07:02:35,9262,2.54,4.27,5.62,55,0x0,
2024-11-17 08:02:35,9263,3.02,4.26,5.56,53,0x0,
2024-11-17 09:02:35,9264,2.78,4.27,6.79,51,0x0,
2024-11-17 10:02:35,9265,2.66,4.27,5.63,55,0x2,RFM95_NO_REPLY
2024-11-17 11:02:35,9266,2.93,4.27,2.42,65,0x0,
2024-11-17 12:02:35,9267,2.73,4.25,1.82,66,0x0,
2024-11-17 13:02:35,9268,2.88,4.26,1.02,67,0x0,
2024-11-17 14:02:35,9269,2.71,4.25,1.62,66,0x0,
2024-11-17 15:02:35,9270,2.65,4.26,1.76,64,0x0,
2024-11-17 16:02:35,9271,2.73,4.26,1.76,62,0x0,
2024-11-17 17:02:35,9272,2.82,4.26,2.17,59,0x0,
2024-11-17 18:02:35,9273,2.88,4.26,1.62,59,0x0,
2024-11-17 19:02:35,9274,2.87,4.25,0.77,66,0x0,
2024-11-17 20:02:35,9275,2.69,4.26,-0.74,83,0x0,
2024-11-17 21:02:35,9276,2.62,4.26,-1.36,89,0x0,
2024-11-17 22:02:35,9277,2.72,4.25,-1.73,88,0x0,
2024-11-17 23:02:35,9278,2.79,4.25,-2.62,76,0x0,
2024-11-18 00:02:35,9279,2.74,4.25,-2.62,73,0x0,
2024-11-18 01:02:35,9280,2.94,4.26,-2.99,77,0x0,
2024-11-18 02:02:35,9281,2.74,4.25,-3.82,82,0x0,
2024-11-18 03:02:35,9282,2.67,4.25,-2.78,74,0x0,
2024-11-18 04:02:35,9283,3.01,4.26,-1.77,70,0x0,
2024-11-18 05:02:35,9284,2.75,4.26,-0.79,65,0x0,
2024-11-18 06:02:35,9285,2.86,4.26,-0.22,63,0x0,
2024-11-18 07:02:35,9286,2.59,4.26,0.36,58,0x0,
2024-11-18 08:02:35,9287,2.58,4.26,1.22,46,0x0,
2024-11-18 09:02:35,9288,2.77,4.26,-1.01,52,0x0,
2024-11-18 10:02:35,9289,2.66,4.26,-3.06,62,0x2,RFM95_NO_REPLY
2024-11-18 11:02:35,9290,2.72,4.25,-4.84,65,0x0,
2024-11-18 12:02:35,9291,2.97,4.26,-6.77,67,0x0,
2024-11-18 13:02:35,9292,2.73,4.25,-5.9,63,0x0,
2024-11-18 14:02:35,9293,2.72,4.25,-9.41,67,0x0,
2024-11-18 15:02:35,9294,2.88,4.25,-12.01,74,0x0,
2024-11-18 16:02:35,9295,2.75,4.25,-9.18,75,0x0,
2024-11-18 17:02:35,9296,2.87,4.25,-12.11,82,0x0,
2024-11-18 18:02:35,9297,2.8,4.25,-10.02,81,0x0,
2024-11-18 19:02:35,9298,2.54,4.25,-9.6,78,0x0,
2024-11-18 20:02:35,9299,2.87,4.25,-9.64,77,0x0,
2024-11-18 21:02:35,9300,2.96,4.25,-11.03,82,0x0,
2024-11-18 22:02:35,9301,2.88,4.25,-11.67,83,0x0,
2024-11-18 23:02:35,9302,2.82,4.24,-13.04,85,0x0,
2024-11-19 00:02:35,9303,3.02,4.25,-15.09,86,0x0,
2024-11-19 01:02:35,9304,2.91,4.25,-13.83,85,0x0,
2024-11-19 02:02:35,9305,3.05,4.25,-11.0,84,0x0,
2024-11-19 03:02:35,9306,2.67,4.25,-5.53,70,0x0,
2024-11-19 04:02:35,9307,2.92,4.25,-2.99,56,0x0,
2024-11-19 05:02:35,9308,2.83,4.25,-1.76,48,0x0,
2024-11-19 06:02:35,9309,2.94,4.26,2.49,35,0x0,
2024-11-19 07:02:35,9310,2.95,4.27,0.91,38,0x0,
2024-11-19 08:02:35,9311,2.74,4.27,4.42,32,0x0,
2024-11-19 09:02:35,9312,2.41,4.28,4.19,29,0x0,
2024-11-19 10:02:35,9313,2.98,4.28,-2.62,49,0x2,RFM95_NO_REPLY
2024-11-19 11:02:35,9314,2.78,4.26,-3.67,60,0x0,
2024-11-19 12:02:35,9315,2.74,4.25,-5.15,63,0x0,
2024-11-19 13:02:35,9316,2.77,4.25,-7.9,67,0x0,
2024-11-19 14:02:35,9317,2.75,4.25,-11.56,76,0x0,
2024-11-19 15:02:35,9318,2.71,4.25,-13.97,81,0x0,
2024-11-19 16:02:35,9319,2.82,4.25,-13.75,80,0x0,
2024-11-19 17:02:35,9320,2.88,4.25,-14.67,80,0x0,
2024-11-19 18:02:35,9321,2.67,4.24,-16.31,85,0x0,
2024-11-19 19:02:35,9322,2.62,4.24,-15.85,85,0x0,
2024-11-19 20:02:35,9323,2.83,4.24,-16.64,83,0x0,
2024-11-19 21:02:35,9324,2.9,4.24,-16.37,83,0x0,
2024-11-19 22:02:35,9325,2.89,4.24,-14.21,83,0x0,
2024-11-19 23:02:35,9326,2.88,4.25,-14.3,83,0x0,
2024-11-20 00:02:35,9327,2.91,4.25,-12.61,84,0x0,
2024-11-20 02:02:35,9329,2.73,4.25,-10.01,81,0x0,
2024-11-20 03:02:35,9330,2.54,4.25,-6.99,71,0x0,
2024-11-20 04:02:35,9331,2.93,4.25,-5.91,70,0x0,
2024-11-20 05:02:35,9332,2.65,4.26,-1.89,56,0x0,
2024-11-20 06:02:35,9333,2.67,4.26,-0.11,55,0x0,
2024-11-20 07:02:35,9334,2.9,4.25,0.7,43,0x0,
2024-11-20 08:02:35,9335,2.84,4.26,3.13,40,0x0,
2024-11-20 09:02:35,9336,2.7,4.27,4.19,39,0x0,
2024-11-20 10:02:35,9337,2.81,4.27,2.1,46,0x2,RFM95_NO_REPLY
2024-11-20 11:02:35,9338,3.08,4.26,-3.13,61,0x0,
2024-11-20 12:02:35,9339,2.62,4.26,-2.97,64,0x0,
2024-11-20 13:02:35,9340,2.76,4.25,-2.3,64,0x0,
2024-11-20 14:02:35,9341,2.8,4.25,-3.54,69,0x0,
2024-11-20 15:02:35,9342,2.63,4.26,-4.64,72,0x0,
2024-11-20 16:02:35,9343,2.84,4.25,-4.05,73,0x0,
2024-11-20 17:02:35,9344,2.63,4.26,-3.82,75,0x0,
2024-11-20 18:02:35,9345,2.68,4.25,-3.89,76,0x0,
2024-11-20 19:02:35,9346,2.68,4.25,-2.08,67,0x0,
2024-11-20 20:02:35,9347,2.89,4.25,-1.87,63,0x0,
2024-11-20 21:02:35,9348,2.86,4.26,-4.16,65,0x0,
2024-11-20 22:02:35,9349,2.84,4.25,-5.9,72,0x0,
2024-11-20 23:02:35,9350,2.79,4.25,-6.83,78,0x0,
2024-11-21 00:02:35,9351,2.7,4.25,-6.48,80,0x0,
2024-11-21 01:02:35,9352,2.87,4.26,-4.77,76,0x0,
2024-11-21 02:02:35,9353,2.4,4.25,-3.82,75,0x0,
2024-11-21 03:02:35,9354,3.11,4.25,-2.49,74,0x0,
2024-11-21 04:02:35,9355,2.87,4.25,1.02,62,0x0,
2024-11-21 05:02:35,9356,2.64,4.26,5.07,53,0x0,
2024-11-21 06:02:35,9357,2.92,4.26,6.38,52,0x0,
2024-11-21 07:02:35,9358,2.48,4.27,10.06,47,0x0,
2024-11-21 08:02:35,9359,2.83,4.28,12.94,41,0x0,
2024-11-21 09:02:35,9360,2.73,4.28,13.76,39,0x0,
2024-11-21 10:02:35,9361,2.94,4.29,5.27,63,0x2,RFM95_NO_REPLY
2024-11-21 11:02:35,9362,2.88,4.27,5.67,63,0x0,
2024-11-21 12:02:35,9363,2.75,4.26,3.38,67,0x0,
2024-11-21 13:02:35,9364,2.78,4.26,4.52,61,0x0,
2024-11-21 14:02:35,9365,2.82,4.26,5.41,58,0x0,
2024-11-21 15:02:35,9366,2.79,4.26,4.66,59,0x0,
2024-11-21 16:02:35,9367,2.59,4.26,3.65,66,0x0,
2024-11-21 17:02:35,9368,2.89,4.25,3.71,64,0x0,
2024-11-21 18:02:35,9369,2.73,4.26,3.88,64,0x0,
2024-11-21 19:02:35,9370,2.69,4.26,3.82,63,0x0,
2024-11-21 20:02:35,9371,3.02,4.26,1.59,71,0x0,
2024-11-21 21:02:35,9372,2.7,4.25,3.26,66,0x0,
2024-11-21 22:02:35,9373,2.9,4.26,0.45,75,0x0,
2024-11-21 23:02:35,9374,2.66,4.25,-1.63,82,0x0,
2024-11-22 00:02:35,9375,2.58,4.26,-1.54,82,0x0,
2024-11-22 01:02:35,9376,2.61,4.26,-0.33,83,0x0,
2024-11-22 02:02:35,9377,2.59,4.26,0.26,85,0x0,
2024-11-22 03:02:35,9378,2.64,4.26,1.0,86,0x0,
2024-11-22 04:02:35,9379,2.65,4.25,2.75,80,0x0,
2024-11-22 05:02:35,9380,2.92,4.26,5.11,74,0x0,
2024-11-22 06:02:35,9381,2.75,4.26,10.04,51,0x0,
2024-11-22 07:02:35,9382,2.89,4.26,11.43,40,0x0,
2024-11-22 08:02:35,9383,2.92,4.27,10.44,42,0x0,
2024-11-22 09:02:35,9384,2.75,4.26,8.87,51,0x0,
2024-11-22 10:02:35,9385,2.87,4.26,7.94,61,0x2,RFM95_NO_REPLY
2024-11-22 11:02:35,9386,2.58,4.27,6.37,65,0x0,
2024-11-22 12:02:35,9387,2.64,4.26,4.9,76,0x0,
2024-11-22 13:02:35,9388,2.88,4.26,2.93,82,0x0,
2024-11-22 14:02:35,9389,2.92,4.26,2.17,84,0x0,
2024-11-22 15:02:35,9390,2.79,4.26,0.83,83,0x0,
2024-11-22 16:02:35,9391,2.77,4.25,0.9,85,0x0,
2024-11-22 17:02:35,9392,2.67,4.26,0.4,88,0x0,
2024-11-22 18:02:35,9393,2.63,4.25,0.58,87,0x0,
2024-11-22 19:02:35,9394,2.74,4.26,0.47,87,0x0,
2024-11-22 20:02:35,9395,2.6,4.26,1.73,82,0x0,
2024-11-22 21:02:35,9396,2.91,4.26,3.95,67,0x0,
2024-11-22 22:02:35,9397,2.65,4.26,2.93,71,0x0,
2024-11-22 23:02:35,9398,2.34,4.26,2.23,72,0x0,
2024-11-23 00:02:35,9399,2.73,4.25,2.38,70,0x0,
2024-11-23 01:02:35,9400,2.83,4.26,2.0,71,0x0,
2024-11-23 02:02:35,9401,2.75,4.26,0.8,73,0x0,
2024-11-23 03:02:35,9402,2.81,4.26,4.63,60,0x0,
2024-11-23 04:02:35,9403,2.79,4.26,10.51,37,0x0,
2024-11-23 05:02:35,9404,2.89,4.27,8.39,41,0x0,
2024-11-23 06:02:35,9405,2.67,4.26,10.03,44,0x0,
2024-11-23 07:02:35,9406,2.81,4.27,2.08,90,0x0,
2024-11-23 08:02:35,9407,2.92,4.26,4.53,63,0x0,
2024-11-23 09:02:35,9408,2.98,4.27,1.46,83,0x0,
2024-11-23 10:02:35,9409,2.64,4.26,2.59,68,0x2,RFM95_NO_REPLY
2024-11-23 11:02:35,9410,2.6,4.26,1.34,70,0x0,
2024-11-23 12:02:35,9411,2.71,4.26,-2.17,80,0x0,
2024-11-23 13:02:35,9412,2.72,4.25,-3.68,81,0x0,
2024-11-23 14:02:35,9413,2.83,4.26,-1.77,76,0x0,
2024-11-23 15:02:35,9414,2.84,4.26,-3.39,84,0x0,
2024-11-23 16:02:35,9415,2.83,4.25,-4.02,84,0x0,
2024-11-23 17:02:35,9416,2.8,4.25,-4.8,88,0x0,
2024-11-23 18:02:35,9417,2.68,4.25,-3.34,85,0x0,
2024-11-23 19:02:35,9418,2.72,4.25,-3.1,89,0x0,
2024-11-23 20:02:35,9419,2.95,4.26,-2.95,90,0x0,
2024-11-23 21:02:35,9420,2.98,4.25,-2.99,91,0x0,
2024-11-23 22:02:35,9421,2.7,4.25,-3.02,91,0x0,
2024-11-23 23:02:35,9422,2.98,4.25,-3.2,91,0x0,
2024-11-24 00:02:35,9423,2.61,4.26,-3.88,91,0x0,
2024-11-24 01:02:35,9424,2.86,4.25,-4.42,91,0x0,
2024-11-24 02:02:35,9425,2.63,4.25,-7.46,90,0x0,
2024-11-24 03:02:35,9426,2.93,4.25,-6.41,90,0x0,
2024-11-24 04:02:35,9427,3.11,4.26,-2.79,82,0x0,
2024-11-24 05:02:35,9428,2.72,4.26,0.09,75,0x0,
2024-11-24 06:02:35,9429,2.78,4.26,1.38,71,0x0,
2024-11-24 07:02:35,9430,2.5,4.26,1.89,90,0x0,
2024-11-24 08:02:35,9431,2.8,4.27,-0.02,91,0x0,
2024-11-24 09:02:35,9432,2.75,4.26,3.43,91,0x0,
2024-11-24 10:02:35,9433,2.64,4.27,1.89,50,0x2,RFM95_NO_REPLY
2024-11-24 11:02:35,9434,2.53,4.26,-2.33,66,0x0,
2024-11-24 12:02:35,9435,2.99,4.26,-5.69,75,0x0,
2024-11-24 13:02:35,9436,2.77,4.25,-7.66,80,0x0,
2024-11-24 14:02:35,9437,2.56,4.25,-9.99,87,0x0,
2024-11-24 15:02:35,9438,2.82,4.24,-10.73,89,0x0,
2024-11-24 16:02:35,9439,2.83,4.25,-10.89,89,0x0,
2024-11-24 17:02:35,9440,2.79,4.25,-11.6,87,0x0,
2024-11-24 18:02:35,9441,2.89,4.25,-12.69,85,0x0,
2024-11-24 19:02:35,9442,2.82,4.24,-13.18,86,0x0,
2024-11-24 20:02:35,9443,2.72,4.24,-12.99,86,0x0,
2024-11-24 21:02:35,9444,2.78,4.24,-12.63,87,0x0,
2024-11-24 22:02:35,9445,2.46,4.24,-14.1,85,0x0,
2024-11-24 23:02:35,9446,2.68,4.24,-13.35,87,0x0,
2024-11-25 00:02:35,9447,2.65,4.25,-15.17,85,0x0,
2024-11-25 01:02:35,9448,2.72,4.25,-15.04,84,0x0,
2024-11-25 02:02:35,9449,2.89,4.24,-13.04,85,0x0,
2024-11-25 03:02:35,9450,2.79,4.24,-10.32,87,0x0,
2024-11-25 04:02:35,9451,2.73,4.24,-5.5,89,0x0,
2024-11-25 05:02:35,9452,2.94,4.26,-2.82,70,0x0,
2024-11-25 06:02:35,9453,2.83,4.26,0.76,49,0x0,
2024-11-25 07:02:35,9454,2.92,4.26,4.63,40,0x0,
2024-11-25 08:02:35,9455,2.99,4.26,8.97,32,0x0,
2024-11-25 09:02:35,9456,2.91,4.28,4.42,41,0x0,
2024-11-25 10:02:35,9457,2.73,4.27,1.08,53,0x2,RFM95_NO_REPLY
2024-11-25 11:02:35,9458,2.72,4.26,-2.2,65,0x0,
2024-11-25 12:02:35,9459,3.01,4.26,-2.48,64,0x0,
2024-11-25 13:02:35,9460,2.88,4.25,-4.25,69,0x0,
2024-11-25 14:02:35,9461,2.71,4.25,-4.98,74,0x0,
2024-11-25 15:02:35,9462,2.79,4.25,-5.52,75,0x0,
2024-11-25 16:02:35,9463,2.79,4.25,-7.24,83,0x0,
2024-11-25 17:02:35,9464,2.99,4.25,-8.93,86,0x0,
2024-11-25 18:02:35,9465,3.0,4.25,-8.52,85,0x0,
2024-11-25 19:02:35,9466,2.82,4.25,-7.32,83,0x0,
2024-11-25 20:02:35,9467,2.85,4.25,-10.13,85,0x0,
2024-11-25 21:02:35,9468,2.71,4.25,-10.18,87,0x0,
2024-11-25 22:02:35,9469,2.87,4.25,-10.87,88,0x0,
2024-11-25 23:02:35,9470,2.78,4.25,-10.16,87,0x0,
2024-11-26 00:02:35,9471,2.81,4.25,-10.66,87,0x0,
2024-11-26 01:02:35,9472,2.68,4.25,-9.35,86,0x0,
2024-11-26 02:02:35,9473,2.86,4.24,-7.79,85,0x0,
2024-11-26 03:02:35,9474,2.54,4.25,-6.68,82,0x0,
2024-11-26 04:02:35,9475,2.97,4.26,-4.34,77,0x0,
2024-11-26 05:02:35,9476,2.88,4.25,-0.73,74,0x0,
2024-11-26 06:02:35,9477,2.97,4.25,0.33,71,0x0,
2024-11-26 07:02:35,9478,2.61,4.26,1.86,63,0x0,
2024-11-26 08:02:35,9479,2.57,4.26,1.15,64,0x0,
2024-11-26 09:02:35,9480,2.75,4.26,3.09,58,0x0,
2024-11-26 10:02:35,9481,2.92,4.27,0.25,71,0x2,RFM95_NO_REPLY
2024-11-26 11:02:35,9482,2.99,4.26,-2.49,79,0x0,
2024-11-26 12:02:35,9483,2.92,4.25,-2.92,82,0x0,
2024-11-26 13:02:35,9484,2.83,4.26,-2.23,76,0x0,
2024-11-26 14:02:35,9485,2.71,4.26,-2.23,67,0x0,
2024-11-26 15:02:35,9486,2.84,4.26,-3.54,68,0x0,
2024-11-26 16:02:35,9487,2.49,4.25,-1.96,64,0x0,
2024-11-26 17:02:35,9488,2.64,4.25,-2.57,67,0x0,
2024-11-26 18:02:35,9489,2.87,4.26,-2.54,62,0x0,
2024-11-26 19:02:35,9490,2.83,4.26,-2.72,63,0x0,
2024-11-26 20:02:35,9491,2.61,4.25,-2.95,65,0x0,
2024-11-26 21:02:35,9492,2.86,4.25,-3.0,65,0x0,
2024-11-26 22:02:35,9493,2.8,4.25,-3.2,67,0x0,
2024-11-26 23:02:35,9494,2.61,4.26,-3.31,67,0x0,
2024-11-27 00:02:35,9495,2.73,4.25,-3.34,66,0x0,
2024-11-27 01:02:35,9496,2.65,4.25,-3.96,68,0x0,
2024-11-27 02:02:35,9497,2.88,4.26,-6.33,70,0x0,
2024-11-27 03:02:35,9498,2.97,4.25,-2.95,65,0x0,
2024-11-27 04:02:35,9499,2.85,4.25,-1.6,59,0x0,
2024-11-27 05:02:35,9500,2.56,4.26,0.84,53,0x0,
2024-11-27 06:02:35,9501,2.72,4.27,2.03,47,0x0,
2024-11-27 07:02:35,9502,2.89,4.26,2.49,45,0x0,
2024-11-27 08:02:35,9503,2.66,4.27,3.99,42,0x0,
2024-11-27 09:02:35,9504,2.96,4.27,5.7,39,0x0,
2024-11-27 10:02:35,9505,2.57,4.28,-0.74,54,0x2,RFM95_NO_REPLY
2024-11-27 11:02:35,9506,2.78,4.26,-2.99,64,0x0,
2024-11-27 12:02:35,9507,2.68,4.26,-2.35,64,0x0,
2024-11-27 13:02:35,9508,2.57,4.25,-3.16,65,0x0,
2024-11-27 14:02:35,9509,2.45,4.25,-5.22,70,0x0,
2024-11-27 15:02:35,9510,2.9,4.25,-4.16,66,0x0,
2024-11-27 16:02:35,9511,2.59,4.25,-5.63,71,0x0,
2024-11-27 17:02:35,9512,2.9,4.25,-6.22,74,0x0,
2024-11-27 18:02:35,9513,2.93,4.25,-5.74,73,0x0,
2024-11-27 19:02:35,9514,2.71,4.25,-4.53,68,0x0,
2024-11-27 20:02:35,9515,2.75,4.26,-4.94,70,0x0,
2024-11-27 21:02:35,9516,2.53,4.25,-4.05,66,0x0,
2024-11-27 23:02:35,9518,2.66,4.25,-4.09,68,0x0,
2024-11-28 00:02:35,9519,2.74,4.25,-4.23,70,0x0,
2024-11-28 01:02:35,9520,2.9,4.26,-4.02,68,0x0,
2024-11-28 02:02:35,9521,2.9,4.25,-3.94,66,0x0,
2024-11-28 03:02:35,9522,2.86,4.25,-3.23,62,0x0,
2024-11-28 04:02:35,9523,2.77,4.26,-0.5,55,0x0,
2024-11-28 05:02:35,9524,2.98,4.26,0.39,54,0x0,
2024-11-28 06:02:35,9525,2.71,4.26,4.01,42,0x0,
2024-11-28 07:02:35,9526,2.62,4.27,3.68,42,0x0,
2024-11-28 08:02:35,9527,2.67,4.27,6.89,34,0x0,
2024-11-28 09:02:35,9528,2.71,4.28,10.25,28,0x0,
2024-11-28 10:02:35,9529,2.9,4.29,0.47,50,0x2,RFM95_NO_REPLY
2024-11-28 11:02:35,9530,2.73,4.26,-2.72,62,0x0,
2024-11-28 12:02:35,9531,2.91,4.25,-5.36,67,0x0,
2024-11-28 13:02:35,9532,2.86,4.26,-7.63,71,0x0,
2024-11-28 14:02:35,9533,2.78,4.25,-9.6,80,0x0,
2024-11-28 15:02:35,9534,2.67,4.25,-9.14,80,0x0,
2024-11-28 16:02:35,9535,2.76,4.25,-9.95,81,0x0,
2024-11-28 17:02:35,9536,2.65,4.24,-10.74,80,0x0,
2024-11-28 18:02:35,9537,2.85,4.25,-11.22,84,0x0,
2024-11-28 19:02:35,9538,2.69,4.25,-11.93,85,0x0,
2024-11-28 20:02:35,9539,2.74,4.24,-11.62,85,0x0,
2024-11-28 21:02:35,9540,3.02,4.24,-11.67,82,0x0,
2024-11-28 22:02:35,9541,2.94,4.25,-12.35,83,0x0,
2024-11-28 23:02:35,9542,2.95,4.25,-12.66,85,0x0,
2024-11-29 00:02:35,9543,2.85,4.25,-12.1,83,0x0,
2024-11-29 01:02:35,9544,2.81,4.25,-12.41,84,0x0,
2024-11-29 02:02:35,9545,2.9,4.25,-12.38,85,0x0,
2024-11-29 03:02:35,9546,2.71,4.25,-11.01,82,0x0,
2024-11-29 04:02:35,9547,2.74,4.25,-6.28,71,0x0,
2024-11-29 05:02:35,9548,2.75,4.25,-4.57,67,0x0,
2024-11-29 06:02:35,9549,2.79,4.26,-2.62,61,0x0,
2024-11-29 07:02:35,9550,2.86,4.26,0.1,56,0x0,
2024-11-29 08:02:35,9551,2.89,4.26,1.99,37,0x0,
2024-11-29 09:02:35,9552,2.73,4.26,7.2,27,0x0,
2024-11-29 10:02:35,9553,2.83,4.28,1.28,41,0x2,RFM95_NO_REPLY
2024-11-29 11:02:35,9554,2.7,4.26,-3.41,56,0x0,
2024-11-29 12:02:35,9555,2.86,4.26,-3.41,56,0x0,
2024-11-29 13:02:35,9556,3.0,4.25,-7.14,67,0x0,
2024-11-29 14:02:35,9557,2.88,4.25,-9.39,73,0x0,
2024-11-29 15:02:35,9558,2.67,4.25,-5.64,64,0x0,
2024-11-29 16:02:35,9559,2.78,4.25,-3.88,57,0x0,
2024-11-29 17:02:35,9560,2.94,4.25,-7.48,65,0x0,
2024-11-29 18:02:35,9561,2.74,4.25,-8.82,71,0x0,
2024-11-29 19:02:35,9562,2.83,4.25,-10.39,77,0x0,
2024-11-29 20:02:35,9563,2.82,4.25,-9.6,77,0x0,
2024-11-29 21:02:35,9564,2.8,4.25,-10.58,78,0x0,
2024-11-29 22:02:35,9565,2.5,4.25,-11.25,78,0x0,
2024-11-29 23:02:35,9566,2.84,4.25,-10.64,77,0x0,
2024-11-30 00:02:35,9567,2.41,4.24,-9.06,76,0x0,
2024-11-30 01:02:35,9568,2.66,4.25,-8.27,76,0x0,
2024-11-30 02:02:35,9569,2.79,4.25,-6.96,72,0x0,
2024-11-30 03:02:35,9570,2.83,4.25,-5.87,71,0x0,
2024-11-30 04:02:35,9571,2.85,4.25,-3.48,65,0x0,
2024-11-30 05:02:35,9572,2.92,4.26,-1.07,53,0x0,
2024-11-30 06:02:35,9573,2.69,4.26,-0.67,52,0x0,
2024-11-30 07:02:35,9574,2.75,4.25,1.53,51,0x0,
2024-11-30 08:02:35,9575,2.6,4.26,3.58,39,0x0,
2024-11-30 09:02:35,9576,2.65,4.27,5.65,30,0x0,
2024-11-30 10:02:35,9577,2.87,4.27,3.99,35,0x2,RFM95_NO_REPLY
2024-11-30 11:02:35,9578,2.56,4.26,-0.77,43,0x0,
2024-11-30 12:02:35,9579,2.68,4.26,-3.33,47,0x0,
2024-11-30 13:02:35,9580,2.76,4.25,-5.12,56,0x0,
2024-11-30 14:02:35,9581,2.92,4.25,-8.2,67,0x0,
2024-11-30 15:02:35,9582,2.8,4.25,-10.85,72,0x0,
2024-11-30 16:02:35,9583,2.78,4.25,-11.42,75,0x0,
2024-11-30 17:02:35,9584,2.94,4.24,-12.8,80,0x0,
2024-11-30 18:02:35,9585,2.87,4.24,-12.2,82,0x0,
2024-11-30 19:02:35,9586,2.56,4.25,-13.03,82,0x0,
2024-11-30 20:02:35,9587,2.75,4.25,-12.59,83,0x0,
2024-11-30 21:02:35,9588,2.7,4.25,-11.79,82,0x0,
